,name,width,height,length,fps,frame,scale,bodyLength0,bodyLength1
266,CG_MM_21,1280,720,54246,29.97002997002997,0,698.0114612239544,32.55764119219941,33.28663395418648
267,CG_MM_22,1280,720,54246,29.97002997002997,3000,676.4259013373157,37.64306044943742,29.154759474226502
268,CG_MM_23,1280,720,54246,29.97002997002997,12000,678.0892271670448,33.60059523282288,31.016124838541646
269,CG_MM_24,1280,720,54246,29.97002997002997,30000,677.0738512156558,32.0624390837628,28.30194339616981
270,CG_MM_25,1280,720,54246,29.97002997002997,33000,651.1505202332254,28.844410203711913,30.870698080866262
271,CG_MM_26,1280,720,54246,29.97002997002997,3000,655.3052723731131,30.23243291566195,31.04834939252005
272,CG_MM_27,1280,720,54246,29.97002997002997,3000,652.1295883488189,29.410882339705484,30.805843601498726
273,CG_MM_28,1280,720,54246,29.97002997002997,21000,670.0067163842464,30.675723300355934,31.906112267087632
274,CG_MM_29,1280,720,54246,29.97002997002997,3000,670.0119401921133,30.083217912982647,31.144823004794873
275,CG_MM_30,1280,720,54246,29.97002997002997,24000,670.0477594918142,31.016124838541646,31.0
276,CG_MM_31,1280,720,54246,29.97002997002997,6000,691.0180894882565,31.827660925679098,30.01666203960727
277,CG_MM_32,1280,720,54246,29.97002997002997,3000,691.0354549514808,32.7566787083184,34.23448553724738
278,CG_MM_33,1280,720,54246,29.97002997002997,3000,691.0354549514808,33.421549934136806,31.064449134018133
279,CG_MM_34,1280,720,54246,29.97002997002997,27000,660.0030302960737,30.59411708155671,34.0
280,CG_MM_35,1280,720,54246,29.97002997002997,3000,662.0067975481822,33.24154027718932,32.38826948140329
281,CG_MM_36,1280,720,54246,29.97002997002997,3000,663.509608069092,32.202484376209235,31.0
282,CG_MM_37,1280,720,54246,29.97002997002997,9000,689.1632607735268,31.016124838541646,31.11269837220809
283,CG_MM_38,1280,720,54246,29.97002997002997,9000,689.0065311736893,30.479501308256342,32.55764119219941
284,CG_MM_39,1280,720,54246,29.97002997002997,9000,686.0728824257668,31.78049716414141,33.95585369269929
285,CG_MM_40,1280,720,54246,29.97002997002997,12000,688.1860213634102,36.235341863986875,31.25699921617557
286,CG_MM_41,1280,720,54246,29.97002997002997,12000,688.1424271181075,32.69556544854363,32.55764119219941
287,CG_MM_42,1280,720,54246,29.97002997002997,33000,687.0262003737557,32.202484376209235,33.24154027718932
288,CG_MM_43,1280,720,54246,29.97002997002997,15000,690.4172651375399,34.17601498127012,33.06055050963308
289,CG_MM_44,1280,720,54246,29.97002997002997,9000,691.0180894882565,32.55764119219941,35.6931365951495
290,CG_MM_45,1280,720,54246,29.97002997002997,3000,693.288540219727,32.202484376209235,33.421549934136806
